CUST_ID,AGE_GB,EST_INCOME,CB_SCORE,TOTAL_SPENDING,SPENDING_COUNT,INST_CNT,OVERDUE_CNT,PAY_VISIT_CNT,TEL_GRADE,s_trust,s_activity,s_potential,tps_score
SYN_11642,20대,47340934,683,23789670,24,3,0,14,4,85.0,51.285,67.806,69.7273
SYN_11645,20대,55621555,738,20319945,25,2,0,10,2,90.0,40.78,68.76,68.862
SYN_11647,20대,52017989,774,19147460,31,8,0,17,5,60.0,51.790000000000006,87.564,65.80619999999999
SYN_11649,30대,46423989,708,10924168,72,5,0,16,4,75.0,55.482,68.73,67.2636
SYN_11652,50대,54945704,858,15427453,40,0,0,2,3,100.0,27.281,53.798,64.3237
SYN_11654,20대,56224203,783,14723438,10,7,0,14,5,65.0,30.877000000000002,91.462,62.7017
SYN_11656,30대,43279003,753,16994587,84,9,0,12,2,55.0,64.53800000000001,57.318,58.5568
SYN_11657,30대,41190764,635,16958328,15,1,0,2,1,95.0,18.281,40.653999999999996,55.680499999999995
SYN_11658,30대,39936549,644,23146267,96,8,0,12,4,60.0,79.19200000000001,58.21,65.22059999999999
SYN_11660,50대,42760673,772,9804705,18,6,0,8,5,70.0,17.963,46.658,47.3863
SYN_11662,20대,38358123,600,16875548,61,2,0,9,5,90.0,49.793000000000006,61.806,69.4797
SYN_11664,20대,57088605,831,23440547,89,3,0,0,3,85.0,58.178,83.652,76.549
SYN_11666,20대,49683010,737,20195807,71,2,0,1,4,90.0,47.005,75.382,72.7161
SYN_11670,20대,60721552,950,33352145,67,5,0,13,1,75.0,76.169,75.562,75.5193
SYN_11671,30대,57432378,934,16208300,28,8,0,4,5,60.0,26.462000000000003,98.662,61.5372
SYN_11672,40대,49366618,735,10678459,22,9,0,9,3,55.0,22.659,38.82,40.4437
SYN_11678,30대,43047048,741,20185131,41,8,0,18,4,60.0,59.312999999999995,67.868,62.15429999999999
SYN_11680,20대,49902450,829,16870171,18,0,0,7,4,100.0,27.155,83.804,73.2877
SYN_11682,20대,55260021,886,11440811,58,9,0,12,1,55.0,44.408,72.92,57.19840000000001
SYN_11683,50대,42287579,618,12709515,46,5,0,8,3,75.0,35.275,23.086,47.5083
SYN_11685,30대,41950939,607,13580807,40,0,0,17,1,100.0,47.048,40.598,66.2938
SYN_11689,50대,44308323,700,19794094,40,3,0,3,5,85.0,35.702,41.424,57.1378
SYN_11696,30대,47912882,796,12890209,68,6,0,7,2,70.0,43.417,67.106,61.1569
SYN_11700,50대,65238856,789,23826648,64,3,0,4,2,85.0,54.026,45.7,63.9178
SYN_11703,40대,56283936,835,22119034,28,8,0,5,1,60.0,36.958999999999996,41.524,47.5449
SYN_11704,30대,44765737,654,17176387,72,9,0,19,1,55.0,69.783,44.980000000000004,56.4289
SYN_11706,30대,38833957,600,22895580,11,4,0,4,2,80.0,28.71,44.054,53.8292
SYN_11710,30대,48643905,818,10614182,54,8,0,0,5,60.0,23.060000000000002,87.634,57.2082
SYN_11726,20대,43495997,683,25244523,52,0,1,18,1,70.0,71.747,45.338,63.1255
SYN_11727,20대,41464144,600,17944640,10,3,0,3,5,85.0,19.234,63.726,58.888000000000005
SYN_11733,20대,38647822,761,20030821,94,6,0,0,5,70.0,55.342,72.544,66.3658
SYN_11739,20대,42803052,813,15929457,70,1,0,18,3,95.0,65.507,68.384,78.16730000000001
SYN_11741,20대,43815588,740,16717187,12,8,0,3,5,60.0,18.132,74.578,51.813
SYN_11742,30대,46685697,713,25757927,53,2,0,13,4,90.0,65.601,69.538,76.5417
SYN_11743,50대,45653634,737,25491793,16,3,0,13,2,85.0,48.513000000000005,28.434,57.0841
SYN_11745,30대,53390606,720,15775618,42,3,0,8,2,85.0,38.041,65.52199999999999,65.0689
SYN_11749,30대,34688016,642,9702125,18,7,1,18,1,35.0,32.735,38.182,35.2751
SYN_11755,20대,40843272,692,16275801,39,1,0,10,1,95.0,40.58,43.612,63.2576
SYN_11757,20대,57150458,791,32010589,27,4,1,15,3,50.0,61.095,80.732,62.5481
SYN_11758,30대,49405596,775,16251577,65,1,0,18,3,95.0,63.882999999999996,72.79400000000001,79.0031
SYN_11759,40대,52574212,763,24226504,99,5,0,3,4,75.0,68.366,50.856,65.7666
SYN_11761,20대,53756234,670,25978273,93,8,0,8,1,60.0,75.733,55.872,63.4815
SYN_11763,30대,43280977,735,22136915,40,8,1,16,2,30.0,58.748,55.544,46.2876
SYN_11764,30대,39503428,600,16811465,81,0,0,14,4,100.0,65.843,56.354,76.6591
SYN_11765,20대,46837865,764,16907629,72,3,0,7,1,85.0,51.38099999999999,56.426,66.3421
SYN_11769,20대,43427034,864,25483261,96,3,0,12,4,85.0,82.69,77.672,82.1086
SYN_11771,30대,40048015,632,17802636,59,0,0,0,5,100.0,36.564,63.798,70.1086
SYN_11780,30대,49555310,703,24352771,98,9,0,1,5,55.0,65.149,78.12,64.9807
SYN_11781,20대,51502947,776,17407642,10,1,0,9,4,95.0,27.703000000000003,81.26,70.6889
SYN_11784,20대,55595415,850,26017524,91,5,0,12,1,75.0,81.106,71.94200000000001,75.9144
SYN_11787,30대,43822455,714,13283421,28,9,0,10,5,55.0,31.16,72.256,53.0248
SYN_11788,20대,41419513,694,12344620,73,2,0,13,5,90.0,53.96300000000001,68.164,72.63810000000001
SYN_11789,40대,46346278,600,22519141,62,8,0,15,4,60.0,67.667,32.87,54.1611
SYN_11791,20대,45413414,758,18554008,15,2,0,5,5,90.0,25.307,78.196,67.0509
SYN_11792,20대,57120410,913,27035698,26,2,0,1,2,90.0,36.751000000000005,80.322,71.1219
SYN_11793,20대,49416673,772,15209236,55,8,0,4,5,60.0,36.832,84.498,60.399
SYN_11797,50대,54708585,748,24043839,81,2,0,18,4,90.0,82.649,51.186,76.1505
SYN_11808,30대,53607061,775,20240603,82,5,0,6,5,75.0,59.615,89.01400000000001,74.5887
SYN_11812,40대,40973706,749,17978611,64,5,0,16,5,75.0,63.302,42.870000000000005,61.851600000000005
SYN_11813,30대,38262234,684,12104330,15,0,0,4,3,100.0,13.790000000000001,53.534,60.197199999999995
SYN_11815,40대,53644549,815,26080927,79,6,0,11,4,70.0,74.306,56.534000000000006,67.252
SYN_11817,40대,48078311,768,25114751,77,8,0,18,4,60.0,82.447,46.528000000000006,62.692499999999995
SYN_11820,20대,45274141,751,13761826,95,8,0,17,3,60.0,71.642,65.36,65.1006
SYN_11822,50대,48628139,671,15573075,49,8,0,11,3,60.0,45.556,32.704,47.477999999999994
SYN_11823,40대,53637296,854,24912470,75,1,0,2,2,95.0,57.155,46.744,69.1697
SYN_11830,50대,50412286,803,24108872,18,0,0,3,5,100.0,32.114,58.666,67.234
SYN_11831,40대,49149143,705,23672187,20,5,0,14,1,75.0,49.049,23.818,51.8601
SYN_11834,30대,49624455,830,23476307,29,5,0,14,1,75.0,53.135000000000005,65.542,65.6031
SYN_11838,50대,53342594,710,19049871,52,3,0,10,3,85.0,50.792,40.614000000000004,61.421800000000005
SYN_11839,30대,40409761,687,14464329,67,7,0,1,4,65.0,36.287000000000006,60.936,55.1669
SYN_11844,30대,47734645,689,14412380,87,4,0,17,4,80.0,69.094,68.886,73.394
SYN_11846,20대,47569164,608,12498011,35,6,0,2,2,70.0,20.423000000000002,52.956,50.0137
SYN_11847,30대,42463522,787,20256414,47,8,1,17,1,30.0,60.974000000000004,53.774,46.424400000000006
SYN_11850,30대,38433324,603,9119286,45,0,0,13,4,100.0,37.507000000000005,56.224000000000004,68.1193
SYN_11856,30대,48261036,651,27755738,64,8,0,5,2,60.0,60.346999999999994,55.154,58.6503
SYN_11857,40대,45786222,600,24297581,15,3,0,1,2,85.0,27.983,20.258000000000003,48.472300000000004
SYN_11860,30대,46292521,743,25136945,12,6,0,0,3,70.0,26.43,65.702,55.6396
SYN_11865,30대,43176644,737,24294095,74,3,0,7,1,85.0,63.427,49.618,67.9135
SYN_11867,20대,50929679,723,18509983,73,3,0,9,2,85.0,57.491,63.502,70.2979
SYN_11869,20대,49217745,666,26512629,67,3,1,19,2,55.0,81.311,57.07,63.51429999999999
SYN_11870,30대,36976683,656,9733169,67,5,0,17,2,75.0,53.306,45.328,59.590199999999996
SYN_11873,30대,43330431,787,9041185,27,4,0,19,1,80.0,38.037,54.646,59.804899999999996
SYN_11881,20대,46376283,705,23835394,32,1,0,10,3,95.0,49.046,62.334,71.414
SYN_11883,20대,51896803,775,11932043,38,8,0,17,5,60.0,43.496,87.562,63.3174
SYN_11888,20대,42454654,679,25277919,32,5,0,15,4,75.0,58.535,61.984,66.1557
SYN_11895,30대,51596469,764,24246139,45,9,0,4,1,55.0,46.342,62.038000000000004,54.513999999999996
SYN_11899,30대,49149316,854,24642478,79,5,0,6,1,75.0,64.697,66.19200000000001,69.2667
SYN_11901,20대,39226532,796,11702119,90,8,0,1,1,60.0,41.998999999999995,52.322,52.2963
SYN_11902,30대,43730494,717,20533485,91,0,0,10,5,100.0,70.18,72.354,82.7602
SYN_11911,20대,48816160,770,10607164,15,6,0,12,4,70.0,23.659999999999997,77.608,58.380399999999995
SYN_11913,30대,45120800,730,24145506,43,2,0,19,4,90.0,67.607,69.076,77.00489999999999
SYN_11919,20대,41706983,750,11171200,53,3,0,15,2,85.0,46.053,55.544,64.4791
SYN_11925,50대,37071755,723,17755265,53,0,0,13,2,100.0,53.667,20.306,62.1919
SYN_11927,20대,44229555,736,12817380,36,2,1,6,3,60.0,27.539,62.658,51.0591
SYN_11931,30대,52788278,766,12003065,61,6,0,6,1,70.0,37.499,63.398,58.26910000000001
SYN_11938,30대,49780987,670,19543889,51,5,1,11,3,45.0,52.57,63.988,52.9674
SYN_11940,20대,49338566,668,13208648,34,0,0,11,1,100.0,34.971999999999994,51.31,65.8846
SYN_11943,20대,37820452,638,18599250,83,8,0,19,4,60.0,76.713,56.85,64.06889999999999
SYN_11946,20대,35281468,621,10408962,48,3,0,0,3,85.0,20.304,49.544,54.9544
SYN_11947,40대,45083173,652,15192534,48,6,0,5,4,70.0,35.319,33.266000000000005,48.575500000000005
SYN_11948,20대,51275500,762,21893392,21,3,0,7,2,85.0,36.291000000000004,67.55799999999999,65.1547
SYN_11949,30대,45900848,678,14412283,20,6,0,12,4,70.0,31.982,65.72200000000001,57.3112
SYN_11953,30대,39479683,791,13865077,12,4,0,4,5,80.0,15.264000000000001,76.00399999999999,59.380399999999995
SYN_11958,20대,43265577,752,22768454,31,0,0,9,3,100.0,45.373000000000005,63.196,72.5707
SYN_11960,20대,39851556,600,10827027,13,3,0,13,1,85.0,24.589000000000002,38.614000000000004,52.9609
SYN_11970,50대,52536090,802,12234638,17,2,0,8,4,90.0,21.061,54.676,58.7211
SYN_11976,20대,54536536,814,18070305,23,5,0,16,3,75.0,45.128,81.128,67.8768
SYN_11978,20대,44221267,670,16350844,93,5,0,2,1,75.0,52.068999999999996,45.232,59.1903
SYN_11979,30대,50803919,783,21188471,97,0,0,11,3,100.0,75.274,75.25,85.1572
SYN_11982,20대,44474327,681,15520182,23,1,0,11,3,95.0,33.763999999999996,58.202,65.5898
SYN_11985,30대,51278096,757,26457686,25,1,0,10,5,95.0,49.552,85.186,78.4214
SYN_11986,20대,43964328,648,9484327,41,9,1,3,4,25.0,20.58,61.834,34.724199999999996
SYN_11988,50대,40628688,606,15142597,73,3,0,7,5,85.0,49.043,33.518,58.768299999999996
SYN_11989,30대,44608156,719,15742323,85,8,0,9,2,60.0,58.477000000000004,55.486000000000004,58.1889
SYN_11990,50대,47406457,740,21761052,25,1,0,13,3,95.0,47.227000000000004,36.846000000000004,63.221900000000005
SYN_11992,20대,48322956,718,28341921,61,7,2,0,4,5.0,51.872,72.024,39.1688
SYN_11995,20대,44087376,655,17817920,28,0,0,11,2,100.0,39.8,50.29,67.027
SYN_11996,50대,47804132,718,28431542,78,7,0,4,2,65.0,65.366,29.416000000000004,54.4346
SYN_11999,20대,55263609,771,17734078,21,2,0,13,5,90.0,39.225,89.77600000000001,74.7003
SYN_12005,30대,48625819,746,10325559,14,4,1,3,2,50.0,9.016,63.032000000000004,41.6144
SYN_12007,20대,44955007,764,11969956,51,0,1,16,1,70.0,48.094,54.138000000000005,58.6696
SYN_12016,50대,49218033,696,17622514,26,0,0,12,1,100.0,40.018,23.126,58.943200000000004
SYN_12017,20대,45319008,843,14798177,81,5,0,2,1,75.0,44.405,60.934,61.601699999999994
SYN_12020,30대,37342933,655,8918300,19,2,0,10,2,90.0,20.896,45.43,55.8978
SYN_12022,30대,51129236,789,19074479,93,7,0,10,3,65.0,68.734,76.12,69.4562
SYN_12023,20대,54781983,844,18365457,25,3,0,4,4,85.0,28.348,89.102,69.235
SYN_12024,20대,43174743,788,10752569,25,5,0,5,1,75.0,17.941,54.598,51.761700000000005
SYN_12025,50대,44735912,733,14246010,51,9,0,3,1,55.0,32.032000000000004,20.942,37.8922
SYN_12026,30대,42319580,707,23469356,12,8,0,9,1,60.0,37.67100000000001,46.082,49.1259
SYN_12027,30대,49166618,832,15773612,32,7,0,9,5,65.0,35.219,89.078,63.289100000000005
SYN_12032,30대,46517988,636,22588305,95,3,0,11,5,85.0,76.40599999999999,70.29599999999999,78.0106
SYN_12034,20대,47132527,672,20965435,37,9,0,17,1,55.0,57.098,48.904,53.8006
SYN_12037,30대,45804389,718,16987586,54,7,0,14,1,65.0,54.364999999999995,50.864000000000004,57.5687
SYN_12043,30대,49720190,849,14697798,77,6,0,17,5,70.0,65.026,90.69200000000001,74.7154
SYN_12044,30대,42251751,780,14686957,33,4,0,2,4,80.0,23.019,70.98,60.19969999999999
SYN_12045,20대,50700924,672,22148337,28,6,0,2,3,70.0,32.405,65.288,57.3079
SYN_12046,50대,49210569,725,16746419,84,6,0,0,4,70.0,45.74,43.65,54.817
SYN_12047,20대,41466654,700,11857745,49,9,0,16,3,55.0,46.983999999999995,56.668,53.0956
SYN_12048,20대,48247997,693,11897237,55,1,0,9,2,95.0,39.295,57.732,67.1081
SYN_12049,50대,51048881,828,28174223,49,6,0,5,2,70.0,54.096999999999994,43.068,57.1495
SYN_12051,30대,40564452,640,15257312,71,2,0,10,4,90.0,53.092,58.391999999999996,69.4452
SYN_12053,20대,56076057,878,25238898,27,7,0,13,5,65.0,53.45700000000001,97.17,71.1881
SYN_12056,30대,47092508,816,18656363,21,7,0,16,1,65.0,44.952,61.52,57.941599999999994
SYN_12057,30대,50131217,837,27523371,23,8,0,6,2,60.0,43.397,72.574,58.7913
SYN_12068,20대,46207305,712,19350415,91,3,1,3,5,55.0,57.43000000000001,74.764,61.658199999999994
SYN_12069,30대,44402744,738,17419754,70,9,0,10,5,55.0,56.144000000000005,74.99600000000001,61.342
SYN_12070,20대,45095426,635,25697195,21,2,0,18,3,90.0,58.370999999999995,56.574,70.48349999999999
SYN_12071,20대,54745332,708,26708924,36,8,0,8,2,60.0,51.335,65.49,59.0475
SYN_12080,20대,45678509,789,11173875,15,8,0,7,4,60.0,16.726999999999997,75.548,51.6825
SYN_12081,30대,44324373,853,12015530,97,1,0,19,5,95.0,72.667,84.25,85.07509999999999
SYN_12102,20대,33041299,661,17011284,42,5,0,3,4,75.0,32.374,56.84,56.7642
SYN_12103,40대,45247659,720,24177658,89,2,0,15,4,90.0,82.013,38.338,72.1053
SYN_12106,30대,43534177,737,18200609,59,4,0,5,2,80.0,44.745000000000005,56.010000000000005,62.2265
SYN_12108,20대,42939302,638,18111028,21,1,0,5,4,95.0,27.573,60.35,64.3769
SYN_12109,30대,50512988,797,22870926,66,3,0,18,4,85.0,74.375,82.29599999999999,81.0013
SYN_12110,40대,36583915,692,13742612,62,2,0,1,1,90.0,33.028999999999996,11.512,49.3623
SYN_12113,30대,37625580,734,17762270,22,1,0,10,4,95.0,35.364000000000004,63.57,67.6802
SYN_12114,20대,47129666,713,11471007,81,5,0,17,1,75.0,61.80800000000001,52.102000000000004,64.173
SYN_12116,20대,44977144,686,26289666,12,2,0,8,2,90.0,40.011,53.214,63.9675
SYN_12121,40대,45320910,749,22663261,73,3,0,15,4,85.0,72.60499999999999,41.222,68.1481
SYN_12125,20대,38314282,732,17336050,93,5,0,10,5,75.0,66.076,69.63,70.7118
SYN_12129,20대,48356956,720,15789939,67,4,1,13,4,50.0,56.753,72.242,58.698499999999996
SYN_12133,30대,50909497,691,13459564,13,3,0,7,1,85.0,19.537,54.776,56.2939
SYN_12136,20대,50139912,775,18237750,54,3,0,12,5,85.0,53.408,85.726,75.7402
SYN_12138,50대,49862630,882,23167708,75,1,0,9,2,95.0,65.321,43.967999999999996,70.7867
SYN_12140,40대,48272760,761,21890919,45,9,1,11,3,25.0,53.494,39.984,38.0434
SYN_12142,30대,44619429,829,15753177,32,3,0,2,3,85.0,24.346999999999998,71.352,62.7097
SYN_12143,40대,47189803,638,21014306,28,7,0,1,1,65.0,29.309,17.242,39.9653
SYN_12144,30대,48509221,762,25491562,49,4,0,10,2,80.0,59.187999999999995,64.378,69.0698
SYN_12145,30대,34259215,662,7212041,81,9,0,17,2,55.0,58.34,45.024,53.00919999999999
SYN_12148,30대,40046628,631,15227666,25,9,1,3,4,25.0,21.916,57.766,33.9046
SYN_12150,20대,46816507,690,23568463,67,7,0,7,3,65.0,59.309000000000005,61.722,62.30929999999999
SYN_12151,50대,50584761,845,21167587,27,5,0,10,4,75.0,42.954,55.568,59.5566
SYN_12153,40대,49920521,826,22992914,45,9,0,14,2,55.0,59.623000000000005,41.638000000000005,52.378299999999996
SYN_12154,50대,42327988,769,17213546,33,4,0,1,1,80.0,25.635,21.956000000000003,46.277300000000004
SYN_12158,30대,44182704,627,26366020,10,3,0,18,1,85.0,54.138999999999996,43.288,63.22809999999999
SYN_12162,30대,43457653,734,9641020,10,9,1,14,5,25.0,23.346999999999998,73.618,39.0895
SYN_12163,20대,37917773,774,15031285,73,8,0,12,1,60.0,56.576,49.612,55.8564
SYN_12164,20대,46343713,764,10963375,71,9,0,1,3,55.0,32.425,67.73,52.046499999999995
SYN_12165,20대,45005748,602,11877657,45,4,0,2,5,80.0,24.061,67.688,59.524699999999996
SYN_12166,20대,41965352,678,14822806,84,9,0,13,3,55.0,62.55500000000001,55.53,57.4255
SYN_12169,30대,55889924,744,14655234,27,5,0,19,4,75.0,45.957,81.498,68.2365
SYN_12170,30대,51744839,792,30295302,25,6,0,12,4,70.0,55.318,83.078,69.5188
SYN_12171,20대,41693790,600,24128859,26,0,0,15,1,100.0,54.181,39.926,68.2321
SYN_12175,30대,46208008,737,15453984,33,8,0,11,5,60.0,38.088,77.01400000000001,58.53060000000001
SYN_12176,20대,47708568,761,21750292,77,7,0,0,3,65.0,50.254000000000005,69.328,61.8746
SYN_12183,30대,49532881,817,20481912,88,4,1,5,3,50.0,61.021,76.57000000000001,61.2773
SYN_12184,50대,48738653,805,25647974,11,2,0,12,2,90.0,45.048,38.830000000000005,61.1634
SYN_12188,30대,52454335,796,23655763,82,4,0,1,1,80.0,56.974999999999994,66.062,68.9111
SYN_12192,20대,39620843,686,7928169,19,4,0,17,4,80.0,30.7,60.362,59.3186
SYN_12194,30대,34620530,600,17492706,62,8,0,16,2,60.0,61.58599999999999,42.718,55.29119999999999
SYN_12197,30대,40284024,718,20091223,98,6,0,18,4,70.0,84.277,63.456,72.3199
SYN_12201,30대,61728272,830,24931375,60,1,1,14,4,65.0,69.117,90.61,73.91810000000001
SYN_12202,50대,55701714,861,31257996,78,4,0,7,3,80.0,71.23700000000001,54.44200000000001,69.7037
SYN_12204,20대,51822461,806,29195659,23,8,1,8,4,30.0,47.705,84.37,51.6225
SYN_12205,20대,43912426,784,17984978,75,1,0,7,5,95.0,54.323,79.03,78.0059
SYN_12207,20대,52116711,780,23097880,91,7,0,7,4,65.0,69.175,82.21600000000001,71.4173
SYN_12208,30대,44667143,705,26738146,62,2,1,10,5,60.0,66.29599999999999,72.334,65.589
SYN_12214,30대,48020844,739,15344008,93,3,0,17,4,85.0,73.108,73.644,78.0256
SYN_12215,20대,49266898,883,16250533,73,1,0,16,2,95.0,64.322,73.30199999999999,79.2872
SYN_12217,20대,44501344,674,12153742,81,8,0,5,3,60.0,44.903000000000006,57.82,54.816900000000004
SYN_12218,30대,51830832,879,28939577,58,5,0,1,2,75.0,52.510999999999996,76.008,68.5557
SYN_12222,50대,42371944,724,21092556,99,8,0,0,3,60.0,59.12,29.572,50.6076
SYN_12224,20대,56470531,856,13680389,71,7,0,9,2,65.0,49.063,78.596,64.29769999999999
SYN_12233,20대,34161460,637,20247734,46,8,0,7,1,60.0,45.487,37.872,49.0077
SYN_12236,30대,52623881,796,25911192,58,4,0,15,4,80.0,70.88300000000001,84.218,78.5303
SYN_12237,20대,47972430,691,25915130,77,5,0,13,4,75.0,76.255,69.32,73.67249999999999
SYN_12239,30대,37401781,636,8200726,42,6,1,15,1,40.0,38.443,38.612,39.1165
SYN_12240,30대,44248357,767,17787147,31,4,0,13,1,80.0,43.903000000000006,53.722,61.2875
SYN_12250,30대,50384871,830,24156488,79,0,0,6,5,100.0,63.946999999999996,90.49000000000001,86.3311
SYN_12251,50대,45510181,682,18985875,42,8,0,17,2,60.0,56.428,23.522000000000002,47.985
SYN_12252,20대,40735725,630,19009692,37,1,0,19,4,95.0,57.028999999999996,58.204,72.56989999999999
SYN_12255,40대,49267812,742,25971508,97,6,0,8,5,70.0,77.557,51.356,66.6739
SYN_12256,50대,55964898,743,19572873,13,7,0,3,4,65.0,22.936,51.418,48.306200000000004
SYN_12263,20대,47111416,793,25415076,75,7,0,15,1,65.0,77.549,59.716,67.1795
SYN_12270,20대,42674100,825,11315739,86,0,2,10,5,40.0,53.368,81.016,56.315200000000004
SYN_12271,40대,51379617,745,15843132,58,9,0,8,5,55.0,45.275,54.09,51.8095
SYN_12272,30대,63316572,898,13761112,20,6,0,16,5,70.0,36.769999999999996,99.236,68.8018
SYN_12273,20대,50313841,767,17397053,44,8,0,10,2,60.0,44.734,67.146,57.564
SYN_12275,30대,40661256,722,14311290,48,2,0,19,5,90.0,54.897,70.032,73.4787
SYN_12278,30대,40430538,621,21109116,19,7,0,2,4,65.0,26.538999999999998,57.672,51.2633
SYN_12283,20대,40807382,728,18822497,83,7,0,10,2,65.0,63.948,52.676,60.987199999999994
SYN_12290,30대,49364277,723,18496252,81,8,0,7,4,60.0,57.833,73.638,63.4413
SYN_12291,30대,44543547,826,20527697,78,7,0,9,5,65.0,62.861000000000004,83.05000000000001,69.7733
SYN_12298,40대,47799356,786,10569075,32,4,0,5,5,80.0,20.747,53.938,54.4055
SYN_12318,30대,37728310,655,10266198,43,4,0,16,4,80.0,41.864000000000004,57.562,61.8278
SYN_12326,30대,48784123,763,21990865,41,2,0,5,3,90.0,42.417,70.75200000000001,69.9507
SYN_12328,30대,48318291,803,22059557,25,5,0,6,5,75.0,36.949,86.13,66.9237
SYN_12332,20대,54483810,872,27767884,77,9,0,12,5,55.0,76.636,96.028,73.79919999999998
SYN_12335,30대,51161752,821,18479619,63,2,0,5,2,90.0,46.923,72.774,71.9091
SYN_12337,30대,45566704,810,22283104,37,1,1,2,4,65.0,36.340999999999994,77.256,60.0791
SYN_12340,40대,50834385,754,24074764,69,6,0,12,5,70.0,68.754,54.488,64.9726
SYN_12343,30대,48806171,781,28569050,87,9,0,9,4,55.0,77.191,78.66,68.7553
SYN_12346,30대,47507354,849,13589577,85,2,0,3,2,90.0,45.784,69.976,70.728
SYN_12347,20대,53354632,643,22444790,69,3,0,4,4,85.0,53.97,72.242,71.8636
SYN_12352,50대,48482150,722,21366363,94,9,0,18,4,55.0,84.301,42.544,60.0535
SYN_12354,20대,43633697,688,26156619,89,7,0,17,2,65.0,87.632,51.846000000000004,67.8434
SYN_12355,50대,56076022,780,15727846,53,0,0,6,5,100.0,39.800999999999995,61.144000000000005,70.2835
SYN_12357,30대,61609078,848,25215807,11,8,0,0,4,60.0,26.094,91.57000000000001,59.2992
SYN_12358,20대,44373252,702,15019197,32,5,0,16,3,75.0,44.312,59.698,61.202999999999996
SYN_12361,40대,41736987,600,17127072,55,1,0,19,5,95.0,62.335,33.958,66.8879
SYN_12362,30대,40909985,717,11980548,82,2,0,19,2,90.0,66.005,51.782000000000004,71.3361
SYN_12364,30대,50414036,823,11042940,63,4,0,17,1,80.0,53.256,66.1,67.8068
SYN_12365,20대,48654687,793,20874134,80,5,0,4,3,75.0,56.392,73.66,69.0156
SYN_12367,40대,50124135,784,16758589,90,8,0,5,5,60.0,56.021,56.542,57.7689
SYN_12368,30대,48013802,727,13097039,18,1,0,9,2,95.0,24.509,60.466,63.4925
SYN_12371,30대,45149142,647,14879993,79,4,0,18,3,80.0,67.601,57.15,69.4253
SYN_12372,50대,50738213,791,11147798,53,6,0,9,5,70.0,37.143,58.012,56.546499999999995
SYN_12373,30대,38096286,683,22102584,93,6,0,5,1,70.0,65.413,41.394,60.0421
SYN_12375,20대,51507664,924,22274961,83,3,0,9,5,85.0,67.539,94.5,82.6117
SYN_12384,30대,47017961,795,24727097,82,2,0,9,1,90.0,71.021,59.792,75.2439
SYN_12386,30대,43738797,703,16150431,21,7,0,11,1,65.0,33.78,47.120000000000005,50.27
SYN_12387,40대,50303871,701,28236864,41,1,0,3,4,95.0,47.4,42.906,65.09179999999999
SYN_12392,20대,41285305,742,16238637,43,4,0,12,2,80.0,45.374,54.38,61.9262
SYN_12394,30대,44712924,730,19207694,92,9,0,9,4,55.0,66.92699999999999,68.568,62.64849999999999
SYN_12396,30대,56715047,839,22499856,42,4,0,15,1,80.0,58.753,71.906,71.1977
SYN_12397,20대,46700612,764,23037940,73,0,0,18,2,100.0,77.573,62.242000000000004,81.9445
SYN_12398,20대,46852078,691,19990021,57,6,0,5,2,70.0,46.699,55.844,58.762899999999995
SYN_12400,30대,54352289,901,16775267,25,3,0,8,2,85.0,31.981,78.65,67.1893
SYN_12401,30대,48933916,753,12635510,59,9,1,13,3,25.0,48.351,70.094,45.5335
SYN_12403,30대,49407637,811,21860396,32,1,1,9,5,65.0,44.459,88.03999999999999,65.74969999999999
SYN_12407,40대,48385327,701,19144718,35,7,0,7,1,65.0,38.440999999999995,22.573999999999998,44.3045
SYN_12412,30대,41224717,779,9827571,63,3,0,2,2,85.0,29.144999999999996,58.022000000000006,60.150099999999995
SYN_12413,30대,46883439,774,16795850,53,0,0,16,3,100.0,56.44199999999999,69.592,77.8102
SYN_12415,20대,41482863,600,16838332,46,7,1,18,3,35.0,56.521,51.738,46.4777
SYN_12418,20대,58218476,911,30899880,18,6,0,2,1,70.0,36.760999999999996,74.67,61.4293
SYN_12419,30대,60114763,853,13852871,22,2,0,13,4,90.0,33.723,91.598,73.5963
SYN_12420,30대,43944876,718,14914809,69,2,0,5,3,90.0,43.899,60.688,67.3761
SYN_12424,30대,50447408,661,26689829,89,6,0,18,1,70.0,89.657,52.288,70.58349999999999
SYN_12426,30대,45554880,777,20926525,11,1,0,17,3,95.0,45.263999999999996,68.26400000000001,72.0584
SYN_12428,30대,54443232,756,17203153,69,4,0,11,1,80.0,56.879999999999995,63.790000000000006,68.201
SYN_12430,20대,52987335,778,28514289,66,6,0,14,2,70.0,75.491,70.774,71.87950000000001
SYN_12432,30대,43682707,765,17355900,52,5,0,5,4,75.0,40.39699999999999,70.854,63.375299999999996
SYN_12437,30대,51035196,790,20380433,28,9,1,11,3,25.0,43.808,76.146,45.9862
SYN_12438,30대,52993820,865,31300001,20,6,0,18,3,70.0,61.80499999999999,82.56,71.3095
SYN_12440,30대,52877922,795,30608205,87,1,0,6,3,95.0,73.543,78.316,83.5577
SYN_12441,30대,42183642,666,14486414,56,6,0,19,5,70.0,58.608999999999995,66.914,65.65690000000001
SYN_12444,20대,51413768,859,13173834,98,1,0,9,5,95.0,60.223,92.96000000000001,83.95490000000001
SYN_12447,20대,60895472,881,20111746,72,6,0,17,2,70.0,71.412,80.64,73.6156
